date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:17	76976/76976	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:45:16%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@m/index-38.html	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:45:17	77561/77561	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:45:16%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetl/index-38.html	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:45:17	2746/2746	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar.css?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar63c5.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:19	398590/398590	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2013:39:46%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/style.css?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/style63c5.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:19	1722/1722	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec5-6ba%22	http://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min63c5.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:19	2765/2765	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min.js?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min63c5.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:45:18%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.c/jetly@mail.78c.delaye	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:19	735/735	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher.js?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher63c5.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:20	9039/9039	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2006%20Mar%202023%2013:37:26%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-theme.js?ver=1742301916	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-theme63c5.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:45:20%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mai/jetly@mail.791.delaye	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:21	77007/77007	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:45:21%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@m/index-39.html	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:45:22	77592/77592	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:45:21%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetl/index-39.html	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:45:22	2746/2746	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar.css?ver=1742301921	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar6021.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:24	398590/398590	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2013:39:46%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/style.css?ver=1742301921	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/style6021.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:24	1722/1722	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec5-6ba%22	http://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js?ver=1742301921	D:/Personal%20Projects/Tna-websitev2/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min6021.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:45:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:45:23%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.c/jetly@mail.794.delaye	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
